"id","decisionnum","deckl","deckr","pair","deckchoice","effort_type","prog_type","effchoice","progchoice"
"A6XAX4NBQK8W2",39,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A6XAX4NBQK8W2",40,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A6XAX4NBQK8W2",41,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A6XAX4NBQK8W2",42,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A6XAX4NBQK8W2",43,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A6XAX4NBQK8W2",44,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A6XAX4NBQK8W2",45,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A6XAX4NBQK8W2",46,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A6XAX4NBQK8W2",47,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A6XAX4NBQK8W2",48,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A6XAX4NBQK8W2",49,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A6XAX4NBQK8W2",50,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A6XAX4NBQK8W2",51,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A6XAX4NBQK8W2",52,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A6XAX4NBQK8W2",53,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A6XAX4NBQK8W2",54,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A6XAX4NBQK8W2",55,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A6XAX4NBQK8W2",56,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A6XAX4NBQK8W2",57,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A6XAX4NBQK8W2",58,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A6XAX4NBQK8W2",59,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A6XAX4NBQK8W2",60,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A72LC42LU78IP",1,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A72LC42LU78IP",2,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A72LC42LU78IP",3,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A72LC42LU78IP",4,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A72LC42LU78IP",5,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A72LC42LU78IP",6,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A72LC42LU78IP",7,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A72LC42LU78IP",8,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A72LC42LU78IP",9,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A72LC42LU78IP",10,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A72LC42LU78IP",11,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A72LC42LU78IP",12,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A72LC42LU78IP",13,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A72LC42LU78IP",14,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A72LC42LU78IP",15,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A72LC42LU78IP",16,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A72LC42LU78IP",17,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A72LC42LU78IP",18,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A72LC42LU78IP",19,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A72LC42LU78IP",20,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A72LC42LU78IP",21,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A72LC42LU78IP",22,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A72LC42LU78IP",23,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A72LC42LU78IP",24,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A72LC42LU78IP",25,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A72LC42LU78IP",26,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A72LC42LU78IP",27,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A72LC42LU78IP",28,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A72LC42LU78IP",29,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A72LC42LU78IP",30,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A72LC42LU78IP",31,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A72LC42LU78IP",32,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A72LC42LU78IP",33,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A72LC42LU78IP",34,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A72LC42LU78IP",35,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A72LC42LU78IP",36,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A72LC42LU78IP",37,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A72LC42LU78IP",38,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A72LC42LU78IP",39,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A72LC42LU78IP",40,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A72LC42LU78IP",41,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A72LC42LU78IP",42,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A72LC42LU78IP",43,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A72LC42LU78IP",44,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A72LC42LU78IP",45,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A72LC42LU78IP",46,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A72LC42LU78IP",47,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A72LC42LU78IP",48,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A72LC42LU78IP",49,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A72LC42LU78IP",50,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A72LC42LU78IP",51,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A72LC42LU78IP",52,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A72LC42LU78IP",53,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A72LC42LU78IP",54,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A72LC42LU78IP",55,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A72LC42LU78IP",56,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A72LC42LU78IP",57,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A72LC42LU78IP",58,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A72LC42LU78IP",59,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A72LC42LU78IP",60,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A82Q1HS5CPZ5I",1,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A82Q1HS5CPZ5I",2,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A82Q1HS5CPZ5I",3,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",4,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A82Q1HS5CPZ5I",5,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A82Q1HS5CPZ5I",6,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A82Q1HS5CPZ5I",7,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",8,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",9,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",10,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",11,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A82Q1HS5CPZ5I",12,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A82Q1HS5CPZ5I",13,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A82Q1HS5CPZ5I",14,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A82Q1HS5CPZ5I",15,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A82Q1HS5CPZ5I",16,"deck2","deck5","2-5",76,"MM","NoProg_Prog",NA,0
"A82Q1HS5CPZ5I",17,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",18,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A82Q1HS5CPZ5I",19,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",20,"deck6","deck5","5-6",76,"MH","Prog_Prog",1,1
"A82Q1HS5CPZ5I",21,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",22,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A82Q1HS5CPZ5I",23,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",24,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A82Q1HS5CPZ5I",25,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A82Q1HS5CPZ5I",26,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A82Q1HS5CPZ5I",27,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A82Q1HS5CPZ5I",28,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A82Q1HS5CPZ5I",29,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A82Q1HS5CPZ5I",30,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A82Q1HS5CPZ5I",31,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A82Q1HS5CPZ5I",32,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",33,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",34,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",35,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A82Q1HS5CPZ5I",36,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A82Q1HS5CPZ5I",37,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A82Q1HS5CPZ5I",38,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A82Q1HS5CPZ5I",39,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A82Q1HS5CPZ5I",40,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A82Q1HS5CPZ5I",41,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A82Q1HS5CPZ5I",42,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A82Q1HS5CPZ5I",43,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",44,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",45,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",46,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A82Q1HS5CPZ5I",47,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A82Q1HS5CPZ5I",48,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",49,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A82Q1HS5CPZ5I",50,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",51,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A82Q1HS5CPZ5I",52,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A82Q1HS5CPZ5I",53,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A82Q1HS5CPZ5I",54,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A82Q1HS5CPZ5I",55,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",56,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A82Q1HS5CPZ5I",57,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A82Q1HS5CPZ5I",58,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A82Q1HS5CPZ5I",59,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A82Q1HS5CPZ5I",60,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"AGC3T6724JUAF",1,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"AGC3T6724JUAF",2,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"AGC3T6724JUAF",3,"deck2","deck5","2-5",76,"MM","NoProg_Prog",NA,0
"AGC3T6724JUAF",4,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"AGC3T6724JUAF",5,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"AGC3T6724JUAF",6,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"AGC3T6724JUAF",7,"deck2","deck6","2-6",76,"MH","NoProg_Prog",0,0
"AGC3T6724JUAF",8,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"AGC3T6724JUAF",9,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"AGC3T6724JUAF",10,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"AGC3T6724JUAF",11,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"AGC3T6724JUAF",12,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"AGC3T6724JUAF",13,"deck2","deck6","2-6",76,"MH","NoProg_Prog",0,0
"AGC3T6724JUAF",14,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"AGC3T6724JUAF",15,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"AGC3T6724JUAF",16,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"AGC3T6724JUAF",17,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"AGC3T6724JUAF",18,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"AGC3T6724JUAF",19,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"AGC3T6724JUAF",20,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"AGC3T6724JUAF",21,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"AGC3T6724JUAF",22,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"AGC3T6724JUAF",23,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"AGC3T6724JUAF",24,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"AGC3T6724JUAF",25,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"AGC3T6724JUAF",26,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"AGC3T6724JUAF",27,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"AGC3T6724JUAF",28,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"AGC3T6724JUAF",29,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"AGC3T6724JUAF",30,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"AGC3T6724JUAF",31,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"AGC3T6724JUAF",32,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"AGC3T6724JUAF",33,"deck6","deck4","4-6",76,"LH","Prog_Prog",1,1
"AGC3T6724JUAF",34,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"AGC3T6724JUAF",35,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"AGC3T6724JUAF",36,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"AGC3T6724JUAF",37,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"AGC3T6724JUAF",38,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"AGC3T6724JUAF",39,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"AGC3T6724JUAF",40,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"AGC3T6724JUAF",41,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"AGC3T6724JUAF",42,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"AGC3T6724JUAF",43,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"AGC3T6724JUAF",44,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"AGC3T6724JUAF",45,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"AGC3T6724JUAF",46,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"AGC3T6724JUAF",47,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"AGC3T6724JUAF",48,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"AGC3T6724JUAF",49,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"AGC3T6724JUAF",50,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"AGC3T6724JUAF",51,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"AGC3T6724JUAF",52,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"AGC3T6724JUAF",53,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"AGC3T6724JUAF",54,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"AGC3T6724JUAF",55,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
"AGC3T6724JUAF",56,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"AGC3T6724JUAF",57,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"AGC3T6724JUAF",58,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"AGC3T6724JUAF",59,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"AGC3T6724JUAF",60,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"AHBHF224EKO6S",1,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"AHBHF224EKO6S",2,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"AHBHF224EKO6S",3,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"AHBHF224EKO6S",4,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"AHBHF224EKO6S",5,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"AHBHF224EKO6S",6,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"AHBHF224EKO6S",7,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"AHBHF224EKO6S",8,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"AHBHF224EKO6S",9,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"AHBHF224EKO6S",10,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"AHBHF224EKO6S",11,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"AHBHF224EKO6S",12,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"AHBHF224EKO6S",13,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"AHBHF224EKO6S",14,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"AHBHF224EKO6S",15,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"AHBHF224EKO6S",16,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"AHBHF224EKO6S",17,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"AHBHF224EKO6S",18,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"AHBHF224EKO6S",19,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"AHBHF224EKO6S",20,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"AHBHF224EKO6S",21,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"AHBHF224EKO6S",22,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"AHBHF224EKO6S",23,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"AHBHF224EKO6S",24,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"AHBHF224EKO6S",25,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"AHBHF224EKO6S",26,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"AHBHF224EKO6S",27,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"AHBHF224EKO6S",28,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"AHBHF224EKO6S",29,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"AHBHF224EKO6S",30,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"AHBHF224EKO6S",31,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"AHBHF224EKO6S",32,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"AHBHF224EKO6S",33,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"AHBHF224EKO6S",34,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"AHBHF224EKO6S",35,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"AHBHF224EKO6S",36,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"AHBHF224EKO6S",37,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"AHBHF224EKO6S",38,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"AHBHF224EKO6S",39,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"AHBHF224EKO6S",40,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"AHBHF224EKO6S",41,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"AHBHF224EKO6S",42,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"AHBHF224EKO6S",43,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"AHBHF224EKO6S",44,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"AHBHF224EKO6S",45,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"AHBHF224EKO6S",46,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"AHBHF224EKO6S",47,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"AHBHF224EKO6S",48,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"AHBHF224EKO6S",49,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"AHBHF224EKO6S",50,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"AHBHF224EKO6S",51,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"AHBHF224EKO6S",52,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"AHBHF224EKO6S",53,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"AHBHF224EKO6S",54,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"AHBHF224EKO6S",55,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"AHBHF224EKO6S",56,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"AHBHF224EKO6S",57,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"AHBHF224EKO6S",58,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"AHBHF224EKO6S",59,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"AHBHF224EKO6S",60,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"AHBVH11GA978S",1,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"AHBVH11GA978S",2,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"AHBVH11GA978S",3,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"AHBVH11GA978S",4,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"AHBVH11GA978S",5,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"AHBVH11GA978S",6,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"AHBVH11GA978S",7,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"AHBVH11GA978S",8,"deck2","deck6","2-6",76,"MH","NoProg_Prog",0,0
"AHBVH11GA978S",9,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"AHBVH11GA978S",10,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"AHBVH11GA978S",11,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"AHBVH11GA978S",12,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"AHBVH11GA978S",13,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"AHBVH11GA978S",14,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"AHBVH11GA978S",15,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"AHBVH11GA978S",16,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"AHBVH11GA978S",17,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"AHBVH11GA978S",18,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"AHBVH11GA978S",19,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"AHBVH11GA978S",20,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"AHBVH11GA978S",21,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"AHBVH11GA978S",22,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"AHBVH11GA978S",23,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"AHBVH11GA978S",24,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"AHBVH11GA978S",25,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"AHBVH11GA978S",26,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"AHBVH11GA978S",27,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"AHBVH11GA978S",28,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"AHBVH11GA978S",29,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"AHBVH11GA978S",30,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
